productId,productName,category,fieldId,label,type,required,options,help
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,website_url,Website URL,url,False,,
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,target_locations,Target towns/service area,textarea,False,,
email_dns_authentication_fix,Email DNS Authentication Fix,Website & SEO,target_services,Target services/products,textarea,False,,
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,website_url,Website URL,url,False,,
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,target_locations,Target towns/service area,textarea,False,,
domain_registrar_security_setup,Domain Registrar Security Setup,Website & SEO,target_services,Target services/products,textarea,False,,
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,website_url,Website URL,url,False,,
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,target_locations,Target towns/service area,textarea,False,,
cloudflare_turnstile_setup,Cloudflare Turnstile Setup,Website & SEO,target_services,Target services/products,textarea,False,,
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,website_url,Website URL,url,False,,
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,target_locations,Target towns/service area,textarea,False,,
cloudflare_redirect_setup,Cloudflare Redirect Setup,Website & SEO,target_services,Target services/products,textarea,False,,
domain_expiration_protection,Domain Expiration Protection,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
domain_expiration_protection,Domain Expiration Protection,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
domain_expiration_protection,Domain Expiration Protection,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
domain_expiration_protection,Domain Expiration Protection,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
domain_expiration_protection,Domain Expiration Protection,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
domain_expiration_protection,Domain Expiration Protection,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
domain_expiration_protection,Domain Expiration Protection,Website & SEO,website_url,Website URL,url,False,,
domain_expiration_protection,Domain Expiration Protection,Website & SEO,target_locations,Target towns/service area,textarea,False,,
domain_expiration_protection,Domain Expiration Protection,Website & SEO,target_services,Target services/products,textarea,False,,
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,website_url,Website URL,url,False,,
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,target_locations,Target towns/service area,textarea,False,,
cloudflare_monthly_management,Cloudflare Monthly Management,Website & SEO,target_services,Target services/products,textarea,False,,
domain_protection_pack,Domain Protection Pack,Website & SEO,business_name,Business name,text,True,,Legal or public-facing business name.
domain_protection_pack,Domain Protection Pack,Website & SEO,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
domain_protection_pack,Domain Protection Pack,Website & SEO,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
domain_protection_pack,Domain Protection Pack,Website & SEO,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
domain_protection_pack,Domain Protection Pack,Website & SEO,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
domain_protection_pack,Domain Protection Pack,Website & SEO,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
domain_protection_pack,Domain Protection Pack,Website & SEO,users_count,Approximate number of users,number,False,,Estimate is acceptable.
domain_protection_pack,Domain Protection Pack,Website & SEO,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
domain_protection_pack,Domain Protection Pack,Website & SEO,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
domain_protection_pack,Domain Protection Pack,Website & SEO,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
domain_protection_pack,Domain Protection Pack,Website & SEO,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
domain_protection_pack,Domain Protection Pack,Website & SEO,website_url,Website URL,url,False,,
domain_protection_pack,Domain Protection Pack,Website & SEO,target_locations,Target towns/service area,textarea,False,,
domain_protection_pack,Domain Protection Pack,Website & SEO,target_services,Target services/products,textarea,False,,
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
cyber_insurance_questionnaire_help,Cyber Insurance Questionnaire Help,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
password_policy_starter,Password Policy Starter,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
password_policy_starter,Password Policy Starter,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
password_policy_starter,Password Policy Starter,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
password_policy_starter,Password Policy Starter,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
password_policy_starter,Password Policy Starter,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
password_policy_starter,Password Policy Starter,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
password_policy_starter,Password Policy Starter,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
password_policy_starter,Password Policy Starter,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
password_policy_starter,Password Policy Starter,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
password_policy_starter,Password Policy Starter,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
password_policy_starter,Password Policy Starter,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
password_policy_starter,Password Policy Starter,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
password_policy_starter,Password Policy Starter,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,existing_policies,Existing policies/documents,textarea,False,,
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,business_name,Business name,text,True,,Legal or public-facing business name.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,contact_name,Primary contact name,text,True,,Main person Maine Cyber Tech should coordinate with.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,contact_email,Primary contact email,email,True,,"Used for scheduling, service updates, and deliverables."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,contact_phone,Best phone number,tel,False,,"Useful for urgent, onsite, or access-sensitive work."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,business_address,Business address or service location,textarea,False,,"Required for onsite, Wi-Fi, network, camera, hardware, or location-specific services."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,urgency,How urgent is this request?,select,True,Not urgent;This week;ASAP;Emergency,Emergency work may require separate emergency support terms.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,users_count,Approximate number of users,number,False,,Estimate is acceptable.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,devices_count,Approximate number of devices,number,False,,"Include computers, phones, tablets, printers, network gear, and cameras if relevant."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,current_provider,"Current provider/platform, if known",text,False,,"Examples: Microsoft 365, Google Workspace, Cloudflare, GoDaddy, UniFi, Comcast, Spectrum, WordPress."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,admin_access_available,Do you have authorized admin access?,select,True,Yes;No;Not sure,Do not paste credentials into this form. Maine Cyber Tech will coordinate safe access separately.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,primary_goal,What are you trying to accomplish?,textarea,True,,"Describe the business goal, pain point, risk, outage, or improvement you want."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,compliance_driver,Compliance driver,select,False,Cyber insurance;Customer/vendor requirement;HIPAA-adjacent;PCI/payment handling;Internal best practice;Not sure,
